ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento
"2018";"6218";"1400.01.0001604/2018-47";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE MARIANA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no";"2020-06-10";"2021-06-10";"ENCERRADO";"https://drive.google.com/file/d/13UQ86OjlUJP1cr4-ij_O_rjjhW2J1LAf/view?usp=sharing"
"2018";"6220";"1400.01.0012607/2020-71, 1400.01.0009932/2018-37, 1400.01.0035429/2019-24, 1400.01.0005137/2018-07";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE ALEM PARAIBA";"Cooperação Mútua entre o Município de Além Paraíba/MG e o Corpo de Bombeiros Militar de Minas Gerais, visando a instalação de um Posto avançado de Bombeiros Militar no Município de Além Paraíba e região.";"2021-05-10";"2022-05-09";"ENCERRADO";"https://drive.google.com/file/d/1UhkD9V1jtgjsHDTS-IuK3_gEDaBC2Syd/view?usp=sharing"
"2017";"1";"1400.01.0020422/2018-47";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE PONTE NOVA";"Estabelecimento de condições de cooperação mútua entre o 1º BBM/3ªCIA/2ºPel - Ponte Nova para a execução do serviço de prevenção e combate a incêndio, busca e salvamento e ações de defesa civil na cidade de Ponte Nova com o custeio das contas de água, luz e telefone, bem como fornecimento de materiais de limpeza, manutenção de viaturas e do Quartel BM";"2017-08-25";"2018-08-25";"ENCERRADO";"https://drive.google.com/file/d/19wPypv3eD-9IquB9u02J-30CdhAUBVIB/view?usp=sharing"
"2017";"6";"1400.01.0003032/2018-97";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE JUATUBA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG dos serviços de Prevenção e Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no município de Juatuba e região.";"2022-03-08";"2023-03-08";"ENCERRADO";"https://drive.google.com/file/d/1cGt94cbYvbl9lUe_x8CgA7hao_AZDdnp/view?usp=sharing"
"2017";"16";"1400.01.0030336/2018-89, 1400.01.0051916/2020-05";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE RIBEIRAO DAS NEVES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no Município e região.";"2020-02-29";"2021-02-28";"ENCERRADO";"https://drive.google.com/file/d/150Z29tRV2bVoRv2yJYZmyjtgmQ3J22og/view?usp=sharing"
"2016";"1";"1400.01.0050540/2019-09";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE SAO JOSE DA LAPA";"Objeto consiste na manutenção do Programa Social Bombeiros Mirim no município de São José da Lapa, durante o ano de 2019.";"2019-01-01";"2019-12-31";"ENCERRADO";"https://drive.google.com/file/d/1MbcJMep9iNqR_eYl1o2noOXait4xtVs7/view?usp=sharing"
"2016";"3";"1400.01.0036305/2020-37, 1400.01.0047228/2019-96";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE MURIAE";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG dos serviços de prevenção e combate a incêndio, busca e salvamento, resgate e defesa civil no município de Muriaé e região.";"2020-06-01";"2020-12-31";"ENCERRADO";"https://drive.google.com/file/d/1GNIzGnnoC7PiNfj3kSxLD4gZNEG9zbOe/view?usp=sharing"
"2015";"6196";"1400.01.0027590/2019-23";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA MUNICIPAL DE LEOPOLDINA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal Leopoldina para a instalação da Fração do Corpo de Bombeiros Militar naquele município.";"2019-07-21";"2020-07-20";"ENCERRADO";"https://drive.google.com/file/d/1t3YDfJvXR3GnVXlqLmgwkqo-M9nlds0b/view?usp=sharing"
"2025";"2.05.2.2.1";"1400.01.0089875/2024-02";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ITUIUTABA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução, pelo CBMMG / 5º BBM, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no Município de Ituiutaba e região.";"2025-12-13";"2028-01-12";"VIGENTE";"https://drive.google.com/file/d/144RbZlMrRYut7JUonkQrLcfFmUxcgVUM/view?usp=sharing"
"2021";"20522125";"1400.01.0089875/2024-02";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ITUIUTABA";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução, pelo CBMMG / 5º BBM, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no Município de Ituiutaba e região.";"2025-01-13";"2028-01-12";"VIGENTE";"https://drive.google.com/file/d/1AqK3ogFZuJLFihI8AUnn0eOUPyZEtRLy/view?usp=sharing"
"2023";"2.05.0.0.1";"1400.01.0014451/2024-32";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG/5º BBM e pela Prefeitura Municipal de Uberlândia, de atividades referentes ao projeto de responsabilidade social bombeiro mirim que se trata de uma ação ensino/social que tem como objetivo oferecer a 50 (cinquenta) crianças adolescentes na faixa etária entre os 08 (oito) e 16 (dezesseis) anos, matriculados nos Núcleos de Apoio Integral à Criança e ao Adolescente (NAICA), a inserção na cultura de prevenção e defesa civil, da vida, civismo, patriotismo, meio ambiente, prevenção às drogas, primeiros socorros, prevenção a acidentes domésticos e de trânsito, dentre outros, a serem executados e/ou coordenados pelo Corpo de Bombeiros Militares do 5º BBM.";"2024-06-15";"2024-12-31";"ENCERRADO";"https://drive.google.com/file/d/1xsr2sBYwhVfQHYgW4nuXUBSbi2ddYQRf/view?usp=sharing"
"2025";"114";"1400.01.0042699/2022-53";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"ConsƟtui objeto deste convênio o estabelecimento de condições de cooperação mútua  entre os Convenentes, a fim de possibilitar a integração da Coordenadoria Municipal de Proteção e  Defesa Civil – COMDEC – e o Corpo de Bombeiros Militar de Minas Gerais – CBMMG na gestão, gerenciamento, coordenação e execução das ações de Defesa Civil no Município de Uberlândia, e ainda, a unificação e condensação das informações, para que as ações sejam tomadas de forma arƟculada e integrada, promovendo condições de cooperação entre os Convenentes no planejamento, 
coordenação e execução de aƟvidades de Defesa Civil, na integração das aƟvidades de prevenção e combate de incêndio, alagamentos, salvamento e outros sinistros de Defesa Civil no Município de Uberlândia.";"2022-08-02";"2024-12-31";"VIGENTE";"https://drive.google.com/file/d/1HdEMlzUXp_O1DdIn-00jXstb7N-T0Rv7/view?usp=sharing"
"2024";"34";"1400.01.0012263/2022-41";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"O presente Convênio tem por objeto o estabelecimento de condições de cooperação mútua entre o Município de Uberlândia e o Estado de Minas Gerais, por intermédio do Corpo de Bombeiros Militar de Minas Gerais – CBMMG, na coordenação e execução dos serviços de atendimento pré-hospitalar móvel no Município de Uberlândia.";"2022-04-19";"2024-12-31";"ENCERRADO";"https://drive.google.com/file/d/1PZ2M_LVvT7QPzIPwdoJMZACwnE6yiCxe/view?usp=sharing"
"";"1";"1400.01.0046371/2021-46";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA TUPACIGUARA";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua 
entre os convenentes, visando a execução, pelo CBMMG/5º BBM, dos Serviços de Prevenção e de Combate a 
Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no Município de Tupaciguara e região.";"2025-09-21";"2026-09-20";"VIGENTE";"https://drive.google.com/file/d/1PZ2M_LVvT7QPzIPwdoJMZACwnE6yiCxe/view?usp=sharing"
"";"2";"1400.01.0045213/2021-78";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ARAPORÃ";"Cooperação mútuaentre os convenentes, visando a execução,
pelo CBMMG/5º BBM, dos Serviços de Prevenção e de Combate a
Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no
Município de Araporã-MG e região, e prorrogar o prazo de vigência
por mais 12 (doze) meses a partir de 07/10/22 substituindo o Plano de
Trabalho originário.";"2023-10-07";"2025-10-06";"ENCERRADO";"https://drive.google.com/file/d/1czydlHT-kxMla58euc_f5d8Vnny46Ap6/view?usp=sharing"
"";"2";"1400.01.0025531/2021-29";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ITUIUTABA";"Cooperação mútua entre os convenentes, visando a execução,
pelo CBMMG/5º BBM, dos Serviços de Prevenção e de Combate a
Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no
Município de Araporã-MG e região, e prorrogar o prazo de vigência
por mais 12 (doze) meses a partir de 07/10/22 substituindo o Plano de
Trabalho originário";"2021-04-01";"2024-12-31";"ENCERRADO";"https://drive.google.com/file/d/1XowOcarlxIVdPqvaDeBuTc9K2BaGim8x/view?usp=sharing"
"";"248";"1400.01.0055859/2020-50";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Prorrogar o prazo do convênio e substituição da autoridade competente do CBMMG";"2021-01-01";"2023-04-23";"ENCERRADO";"https://drive.google.com/file/d/13Vq6cBr4gqppT5JmDbxj95lOycaLXs3z/view?usp=sharing"
"";"13";"1400.01.0015668/2020-68";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Estabelecimento de condilões de cooperação mútua entre os convenentes, com fito de proporcionar a execução pelo CBMMG/5º BBM e pela Prefeitura Municpal de Uberlândia, atividades referntes ao Projeto de Responsabilidades Social Bombeiro Mirim que trata-se de uma ação ensino/social quem tem como ojetivo oferecer a 100(cem) aadolescentes na faixa etária entre os 8 (oit) e 16 (dezesseis) anos, matriculados nos Núcleos de Apoio Integral à Criança e ao Adolescente (NAICA's), uma inserção em cultura prevencionista de valorização da vida, por meio de ligações de cidadania, civismo, patriotismo, meio ambiente, prevenção às drogas, primeiros socorros, prevenção a acidentes domésticos e a acidentes de trânsito, dentre outros, a serem executados e/ou coordenados pelo Corpo de Bombeiros Militar do 5º BBM.";"2020-03-02";"2020-12-31";"ENCERRADO";"https://drive.google.com/file/d/15ttL6wJc7mZeb6YHuxkeoxBCydOZBVmL/view?usp=sharing"
"";"";"1400.01.0005688/2020-62";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA TUPACIGUARA";"execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Tupaciguara, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede da Fração BM na cidade de Tupaciguara a cargo da Prefeitura Municipal";"2021-01-30";"2021-12-30";"ENCERRADO";"https://drive.google.com/file/d/1rSLFCHXgZrwV3vOJVteyrLiGc5YsC5Zz/view?usp=sharing"
"";"4001";"1400.01.0036137/2019-17";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ITUIUTABA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando aperfeiçoar a prevenção e combate a incêndio e pânico, busca e salvamento, atendimento pré-hospitalar e defesa civil no Município de Ituiutaba, conforme plano de trabalho em anexo.";"2017-01-01";"2021-03-31";"ENCERRADO";"https://drive.google.com/file/d/1yTtl_R927gpuDmHs-23SJlEqqNzDzYNs/view?usp=sharing"
"";"2";"1400.01.0016917/2019-07";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Constitui ojeto do presente Acordo de Cooperação entre UFU e o CBMMG-Uberlândia a mútua cooperação e o fornecimento da parceria na execução de ações de ensino, pesquisa e extensão que visem à promoção das ações de proteção e defesa civil, em conformidade com os objetivos da Política Nacional de Defesa Civil estabelacidos pela Lei Federal nº 12.608/2012.";"2018-05-25";"2020-05-24";"ENCERRADO";"https://drive.google.com/file/d/1Dm3buiSJNQ8K6U281XDIuaWKI8nAHICE/view?usp=sharing"
"";"81";"1400.01.0010023/2019-02";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Cooperação mútua entre os convenentes para coordenação e execução dos serviços de atendimento pré-hospitalar móvel no Município de Uberlândia através do SIATE 193 – Sistema Integrado de Atendimento a Traumas e Emergências .";"2019-07-10";"2020-12-31";"ENCERRADO";"https://drive.google.com/file/d/1KI7JD2vgu9hWRjf7Z15SkhiGog8BTd12/view?usp=sharing"
"";"1";"1400.01.0009717/2019-19";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"UBERLANDIA";"O presente convênio tem por objeto o estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG/5º BBM e pela Prefeitura Municipal de Uberlândia, atividades referentes ao Projeto de Responsabilidade Social Bombeiro Mirim que trata-se de uma ação ensino/social que tem como objetivo oferecer a 100 (cem) adolescentes na faixa etária entre os 8 (oito) e 16 (dezesseis) anos, matriculados nos Núcleos de Apoio Integral à Criança e ao Adolescente (NAICA’s), uma inserção em cultura prevencionista de valorização da vida, por meio de lições de cidadania, civismo, patriotismo, meio ambiente, prevenção às drogas, primeiros socorros, prevenção a acidentes domésticos e a acidentes de trânsito, dentre outros, a serem executados e/ou coordenados pelo Corpo de Bombeiros Militares do 5º BBM.";"2019-03-11";"2019-12-31";"ENCERRADO";"https://drive.google.com/file/d/1TlGQvaLGH4gg9fur7LS9yz_lLWw7gdqX/view?usp=sharing"
"";"1";"1400.01.0002487/2019-65";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ARAGUARI";"Proporcionar auxílio financeiro do município de Araguari/MG, de acordo com suas disponibilidades, para promover a execução dos objetos legais destinados à construção das estruturas físicas da 2ª Companhia BM sediada em Araguari/MG.";"2020-11-12";"2022-12-31";"ENCERRADO";"https://drive.google.com/file/d/1TPwLtOqfso4aPdLsKk-KeBvH5YX_FJ5s/view?usp=sharing"
"";"6";"1400.01.0029703/2018-11";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA ARAGUARI";"estabelecer condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG, dos Serviços Prevenção e Combate a Incên- dios, Busca e Salvamento, Resgate e Defesa Civil no municí- pio de Araguari e região.";"2018-01-01";"2018-12-31";"ENCERRADO";"https://drive.google.com/file/d/1m1JxfZz83U4qFuBJUN9MHGmw0RAWKxxS/view?usp=sharing"
"";"60";"1400.01.0009636/2018-75";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Estabelecimento de condições de cooperação mútua entre os convenentes , com o fito de proporcionar a execução pelo CBMMG/5º BBM e pela Prefeitura Municipal de Uberlândia, atividades referntes ao Projeto de Responsabilidade Social Bombeiro Mirim que trata-se de uma ação ensino/social que tem como objetivo oferecer a 100 (cem) adolescentes nafaixa etária entre os 8 (oito) e 16 (dezesseis) anos, matriculados nos Núcleos de Apoio Integral à Criança e ao Adolescente (NAICA's),uma inserção em cultura prevencionista de valorização da vida, por meio de lições de cidadania, civismo, patriotismo, meio ambiente, prevenção às drogas, primeiros socorros, prevenção a acidentes domésticos e a acidentes de trânsito, dentre outros, a serem executados e/ou coordenados pelo Corpo de Bombeiros Militares do 5º BBM.";"2018-05-07";"2018-12-31";"ENCERRADO";"https://drive.google.com/file/d/1XPuzOASoRMUCIN_fGKVnxVNQcQDjsS-q/view?usp=sharing"
"";"2";"1400.01.0020103/2025-06";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PREFEITURA UBERLANDIA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a coordenação e execução dos serviços de atendimento pré-hospitalar móvel no município de Uberlândia - SIATE";"2025-05-07";"2028-12-31";"VIGENTE";"https://drive.google.com/file/d/1vaOjlKk9njQ6glRJVW973yaqpz6GW_Dq/view?usp=sharing"
